study_id,first_name,middle_name,last_name,suffix,height,member,birth_date
S-3450,Brandy,Stephanie,Brown,Jr.,180.0,0,1948-07-22
S-3451,Howard,Kiara,Gonzalez,PhD,178.0,1,1944-07-14
S-3452,Leah,John,Randolph,DDS,172.0,0,1945-11-15
S-3453,Mitchell,Cassie,Colon,MD,177.1,1,1945-10-11
S-3454,Raymond,Frederick,King,DDS,169.9,0,1943-06-05
S-3455,Timothy,Carlos,Brown,MD,188.2,0,1940-08-12
S-3456,Tanya,Emily,Rivera,Jr.,168.7,1,1944-09-24
S-3457,Emily,Stacy,Nguyen,Jr.,179.5,1,1940-12-13
S-3458,Jonathan,Joseph,Sanchez,Jr.,174.1,1,1940-09-09
S-3459,Allison,Larry,Huffman,PhD,176.5,1,1947-05-02
S-3460,Brian,Christopher,Hines,PhD,173.3,0,1944-11-25
S-3461,David,Laurie,Powell,MD,177.8,1,1949-08-14
S-3462,Christine,Jonathan,Schroeder,DDS,177.4,0,1946-02-15
S-3463,Nicole,Kenneth,Jones,Jr.,175.7,0,1940-11-12
S-3464,Anthony,Kristin,Bass,Jr.,166.9,0,1941-08-19
S-3465,Dale,Todd,Moore,PhD,161.0,0,1943-12-13
S-3466,Sandra,Sierra,Oneal,DDS,167.0,1,1949-06-09
S-3467,Lisa,Richard,Smith,DDS,177.7,0,1949-11-18
S-3468,Matthew,Zachary,Davis,MD,180.4,0,1945-12-09
S-3469,Taylor,Dennis,Hurley,MD,178.2,1,1942-09-08
S-3470,Jeffery,Corey,Gonzales,PhD,169.8,0,1943-06-17
S-3471,Lawrence,Martin,Stewart,DVM,163.2,0,1942-09-28
S-3472,David,James,Braun,DVM,169.7,0,1941-09-28
S-3473,Janet,Christopher,Taylor,PhD,167.9,1,1943-12-21
S-3474,Nicole,Sydney,Moreno,Jr.,167.6,0,1949-01-17
S-3475,Andrea,John,Abbott,DDS,176.6,1,1942-10-18
S-3476,Stephen,Susan,Jenkins,DDS,176.1,0,1945-07-26
S-3477,Michele,Sandra,Perkins,DDS,185.5,0,1944-11-20
S-3478,Bethany,Wanda,Anderson,DDS,172.4,0,1943-03-14
S-3479,Christine,Levi,Wallace,DDS,167.9,0,1948-12-01
S-3480,Michelle,Carolyn,Freeman,MD,187.1,1,1943-12-10
S-3481,Catherine,Stephanie,Mccarty,Jr.,184.4,1,1940-03-07
S-3482,Yvonne,Donald,Clark,DDS,181.9,0,1949-01-24
S-3483,Courtney,Antonio,Carroll,DDS,181.6,0,1944-07-05
S-3484,Thomas,Alejandro,Williamson,Jr.,174.4,1,1949-10-06
S-3485,Rhonda,Desiree,Walton,DDS,189.1,1,1942-08-20
S-3486,Sylvia,Brandon,Li,MD,173.9,1,1946-09-19
S-3487,Ashley,Allison,Jackson,MD,171.6,1,1942-08-27
S-3488,Amy,Marvin,Phillips,Jr.,167.7,1,1948-01-04
S-3489,Cole,Russell,Barron,PhD,184.7,1,1940-04-08
S-3490,Laura,Anthony,Vincent,MD,164.4,1,1947-06-30
S-3491,Joseph,Rebecca,Davidson,II,175.1,0,1944-04-15
S-3492,David,Charles,Hess,PhD,174.5,1,1940-08-20
S-3493,Marie,Benjamin,Weber,DVM,168.8,0,1945-07-16
S-3494,Jessica,Robert,Phillips,V,164.4,1,1947-04-16
S-3495,Nathan,Janice,Mejia,IV,180.1,0,1940-10-13
S-3496,Jeffrey,Thomas,Lee,DDS,173.0,0,1949-04-07
S-3497,Stacey,Christopher,Miller,MD,165.4,0,1948-04-01
S-3498,Kenneth,Tanya,Schwartz,MD,163.9,0,1944-08-11
S-3499,Robert,William,Pacheco,DDS,164.7,0,1940-05-27
S-3500,Joseph,Benjamin,Padilla,MD,174.7,0,1945-03-11
S-3501,Brianna,Michael,Boyd,DDS,185.8,0,1940-11-21
S-3502,Claudia,Laura,Hill,MD,185.8,1,1940-08-21
S-3503,William,Michael,Anderson,DVM,174.5,1,1942-12-24
S-3504,Maria,Courtney,Webb,MD,173.5,0,1947-09-17
S-3505,Angela,Stacey,Lyons,DVM,174.4,1,1942-08-30
S-3506,Emma,Hannah,Richardson,MD,185.9,0,1948-01-14
S-3507,Dustin,Erica,Vega,IV,190.0,0,1944-07-15
S-3508,Crystal,Denise,Ford,DDS,166.1,1,1940-12-22
S-3509,Kristopher,Harold,Reese,DVM,190.9,1,1947-09-15
S-3510,Kayla,Cynthia,Stewart,III,190.2,1,1948-08-07
S-3511,Jordan,Elizabeth,Jackson,PhD,161.4,1,1943-05-13
S-3512,Nicole,Jeffrey,Love,II,181.4,1,1949-08-02
S-3513,Philip,Anna,Mendoza,II,185.2,1,1941-04-10
S-3514,Deborah,Johnathan,Johnson,MD,181.4,0,1947-06-16
S-3515,Eric,Devin,Cabrera,DVM,162.7,1,1944-02-15
S-3516,Amanda,Jason,Martinez,DDS,181.7,0,1947-10-20
S-3517,Shawn,Joseph,Smith,Jr.,182.4,1,1943-04-19
S-3518,Shaun,Aaron,Rodriguez,II,171.5,1,1943-05-07
S-3519,Shaun,Scott,Aguirre,DVM,161.4,0,1948-05-23
S-3520,Rachel,Seth,Gutierrez,Jr.,153.8,1,1940-08-06
S-3521,Alicia,Laura,Jones,Jr.,182.3,1,1945-04-13
S-3522,Paul,Virginia,Aguilar,III,181.9,1,1948-07-03
S-3523,Michael,Richard,Garcia,Jr.,184.2,1,1941-06-02
S-3524,Brandi,Vicki,Smith,DDS,184.6,1,1943-06-15
S-3525,Kevin,Ryan,White,Jr.,172.5,0,1946-04-21
S-3526,Kyle,Jamie,Sharp,DDS,172.6,1,1940-12-14
S-3527,Stephen,Daniel,Salazar,DDS,184.0,0,1940-10-25
S-3528,Adam,Sherry,Rosales,MD,185.2,1,1944-02-14
S-3529,Leah,Rachel,Mitchell,MD,176.4,0,1947-06-09
S-3530,Travis,Mark,King,MD,177.6,1,1943-04-20
S-3531,Rebecca,Deborah,Fox,III,176.8,0,1944-06-07
S-3532,Daniel,Perry,Diaz,Jr.,170.9,1,1940-02-26
S-3533,Barbara,Mario,Green,DDS,177.6,0,1944-07-26
S-3534,Jessica,Martin,Medina,DDS,183.7,1,1945-12-08
S-3535,Derek,James,Long,Jr.,177.8,1,1946-07-14
S-3536,Erica,Jonathan,Alvarado,DDS,177.7,0,1948-06-29
S-3537,Erica,Keith,Scott,DVM,181.4,0,1942-01-19
S-3538,James,Sheila,Rose,Jr.,169.3,0,1944-08-19
S-3539,Ronald,James,Velasquez,MD,179.9,1,1946-12-29
S-3540,Carrie,Kyle,Williams,MD,178.6,0,1947-10-08
S-3541,Sherri,Anthony,Jones,II,172.4,0,1946-11-13
S-3542,Steven,Eddie,Sanders,DVM,170.9,1,1949-06-14
S-3543,Anita,Tracey,Washington,MD,172.8,1,1943-06-04
S-3544,Tina,Jennifer,Miller,DDS,176.7,1,1949-08-22
S-3545,James,Emily,Morrison,PhD,189.5,0,1948-03-15
S-3546,Victoria,John,Hill,DDS,190.8,1,1940-03-01
S-3547,Heather,Ethan,Avila,DVM,164.2,1,1942-01-30
S-3548,Danielle,Jennifer,Kramer,III,184.7,0,1945-03-31
S-3549,Christina,Patricia,Henderson,DDS,159.7,1,1940-10-16
S-3550,Bonnie,Justin,Duncan,MD,183.4,0,1942-07-20
S-3551,Jacob,Thomas,Fisher,DVM,179.0,1,1942-01-23
S-3552,Jeffery,Nicolas,Baker,MD,169.2,0,1941-02-18
S-3553,Barry,Ralph,Gutierrez,DDS,180.5,1,1948-06-16
S-3554,Stephen,Daniel,Douglas,Jr.,175.9,0,1944-05-14
S-3555,Johnathan,Larry,Washington,PhD,186.7,1,1947-12-12
S-3556,Lee,Christopher,Moore,DVM,174.5,0,1943-04-13
S-3557,Jose,Garrett,Ross,DDS,185.5,0,1946-02-23
S-3558,Kelly,Christy,Garcia,MD,172.2,0,1948-04-17
S-3559,Brandon,Vanessa,Garcia,DDS,174.0,0,1943-12-07
S-3560,Beth,Joshua,Mays,DVM,177.7,1,1941-03-31
S-3561,Cindy,Sandra,Gilmore,DVM,177.2,1,1949-09-18
S-3562,Logan,Jennifer,Holmes,MD,175.8,0,1949-07-08
S-3563,Peter,Donald,Peck,MD,183.2,1,1949-11-19
S-3564,Daniel,Bonnie,Ramos,III,180.9,0,1946-08-26
S-3565,Jenna,Jason,Nelson,MD,170.8,1,1941-08-01
S-3566,Jason,Robert,Zimmerman,MD,169.3,0,1940-06-20
S-3567,Joseph,Debra,Anderson,DDS,161.0,0,1942-12-09
S-3568,Megan,Angelica,Webb,DDS,179.5,0,1943-09-10
S-3569,Robert,Brian,Hatfield,DVM,168.3,1,1940-02-20
S-3570,Ricky,Ashley,Turner,MD,175.7,1,1947-02-05
S-3571,Laura,Lacey,Kennedy,DDS,165.4,1,1949-12-20
S-3572,Kathryn,Julie,Webster,MD,173.3,0,1940-04-16
S-3573,Michael,Sara,Lang,MD,173.3,1,1943-10-09
S-3574,Jeremiah,Erica,Bell,PhD,186.0,1,1944-04-16
S-3575,Jonathan,Alex,Ross,MD,173.0,1,1941-09-04
S-3576,Sophia,Jennifer,Bailey,II,168.9,0,1946-06-18
S-3577,Michael,Makayla,Jefferson,MD,179.9,0,1944-05-03
S-3578,Angela,Ryan,Byrd,DDS,171.9,1,1940-07-27
S-3579,Alexis,Gregory,Cruz,DDS,183.8,1,1940-01-22
S-3580,Jeff,Michelle,Myers,Jr.,180.2,0,1946-12-30
S-3581,David,Dawn,Lopez,MD,185.6,1,1948-01-20
S-3582,Jacob,John,Daniels,PhD,171.7,1,1942-04-28
S-3583,Marcus,David,Flynn,MD,176.9,0,1947-01-05
S-3584,Steven,Dylan,Bell,DDS,167.8,1,1943-01-25
S-3585,Nicole,Thomas,James,PhD,169.9,0,1947-03-12
S-3586,Jennifer,Sarah,Johnson,MD,177.3,1,1949-09-25
S-3587,Jason,Michael,Brown,MD,161.3,1,1945-11-11
S-3588,Anthony,Timothy,Barrett,MD,162.9,1,1949-06-22
S-3589,William,Hannah,Smith,MD,177.4,1,1942-09-16
S-3590,Jessica,Anthony,Paul,DDS,182.5,0,1949-02-20
S-3591,Amy,Nicholas,Garcia,MD,188.2,1,1943-12-23
S-3592,Kathryn,Stephen,Pace,DVM,168.4,1,1940-11-17
S-3593,Vicki,Jessica,Cochran,Jr.,171.7,1,1947-03-02
S-3594,Michael,Bruce,Campos,MD,190.3,1,1945-03-03
S-3595,Matthew,Zachary,Holland,MD,173.7,0,1946-01-18
S-3596,Melissa,Madeline,Wheeler,II,182.6,0,1948-01-26
S-3597,Christina,Brandon,Young,MD,184.2,1,1948-05-08
S-3598,Michael,Austin,Moses,MD,174.4,1,1942-12-11
S-3599,John,Amanda,Cohen,DDS,170.1,0,1949-06-21
S-3600,Jennifer,Bryan,Harris,PhD,173.6,1,1946-02-22
S-3601,Steven,Ashley,Smith,PhD,177.6,0,1946-07-25
S-3602,Tyler,Brian,Hill,DDS,176.0,0,1944-12-31
S-3603,Timothy,Matthew,Hood,MD,180.4,1,1944-08-02
S-3604,Ethan,Regina,Dunn,MD,174.2,1,1945-05-31
S-3605,Jason,Travis,Weaver,MD,176.0,1,1946-07-07
S-3606,Justin,Kendra,Williams,DDS,154.7,0,1947-01-02
S-3607,Rachel,John,Andrews,Jr.,166.7,0,1944-09-18
S-3608,Donna,Sean,Adams,DDS,177.0,0,1949-10-18
S-3609,Jeffrey,Robert,Henry,DDS,184.7,0,1948-03-08
S-3610,Kimberly,David,Smith,Jr.,176.5,0,1946-05-05
S-3611,Gary,Pamela,Perez,MD,168.9,1,1940-05-15
S-3612,Ruth,James,Johnson,III,164.2,1,1949-02-11
S-3613,Robert,Craig,Martin,PhD,174.5,1,1945-10-12
S-3614,Brenda,Dana,Franklin,PhD,181.2,0,1942-06-28
S-3615,Ashley,Holly,Fisher,DDS,180.2,1,1943-11-27
S-3616,Amanda,Rebecca,Turner,DVM,161.9,1,1948-04-14
S-3617,Ashley,Sarah,Gilbert,DVM,161.8,1,1946-12-15
S-3618,Joseph,David,Lopez,III,179.6,0,1942-01-26
S-3619,Tracey,Eric,Myers,Jr.,175.2,1,1947-04-07
S-3620,Robert,Patricia,Barajas,II,195.2,0,1944-03-13
S-3621,Shawn,Julie,Holden,IV,167.6,0,1946-05-07
S-3622,Joseph,Dana,Hughes,DVM,174.2,0,1940-09-16
S-3623,Michael,Heather,Jennings,MD,184.8,0,1944-06-29
S-3624,Monica,Heidi,Stephenson,III,187.6,0,1941-11-16
S-3625,Nicole,Jonathan,Smith,PhD,175.5,0,1948-08-07
S-3626,Hannah,Raymond,Graham,DDS,185.2,1,1940-11-05
S-3627,Sarah,Stacey,Andrews,PhD,182.0,1,1948-05-25
S-3628,Adam,Jacob,Mcdonald,DDS,182.5,0,1940-05-15
S-3629,William,Evan,Ray,DDS,172.5,1,1943-07-02
S-3630,Angela,Traci,Whitaker,MD,172.3,0,1949-04-03
S-3631,Christina,Rebecca,Murray,MD,165.3,0,1949-07-02
S-3632,Cynthia,Steven,Dominguez,Jr.,172.4,1,1949-09-19
S-3633,Daniel,Linda,Turner,DVM,182.7,0,1948-09-07
S-3634,Benjamin,Tony,Craig,Jr.,157.7,1,1940-07-20
S-3635,Joseph,Joseph,Baker,Jr.,180.5,1,1945-08-31
S-3636,Michelle,Michael,Rocha,MD,174.1,0,1942-10-22
S-3637,Michael,David,Taylor,PhD,167.1,1,1942-03-27
S-3638,Nathaniel,Jeffrey,Lee,MD,177.8,1,1948-03-30
S-3639,Kimberly,Bryan,Bishop,MD,182.5,1,1945-10-21
S-3640,Stanley,Maria,Evans,DDS,157.4,0,1947-08-24
S-3641,Kathryn,Russell,Hughes,MD,182.5,1,1944-07-03
S-3642,Aaron,Misty,Williams,DDS,173.4,0,1940-05-07
S-3643,Timothy,Kayla,Thompson,Jr.,183.2,1,1946-12-07
S-3644,Tony,Jorge,Hunter,Jr.,171.2,0,1943-06-13
S-3645,Natalie,Manuel,Nichols,PhD,196.7,1,1941-04-09
S-3646,Diane,Leonard,Moore,DDS,192.9,1,1944-08-18
S-3647,Allen,Kevin,Espinoza,DVM,160.8,1,1944-06-29
S-3648,Teresa,Joshua,Williams,Jr.,172.5,1,1948-08-11
S-3649,Matthew,Thomas,Howard,II,164.3,0,1949-10-11
S-3650,Amber,Cynthia,Rogers,DDS,180.4,1,1948-05-03
S-3651,Michael,Maria,Bell,DDS,184.6,1,1940-03-24
S-3652,Tracy,Paul,Kennedy,Jr.,172.1,0,1949-05-27
S-3653,Craig,Kelly,Lopez,MD,172.2,0,1942-12-09
S-3654,Rachael,David,Kim,DDS,176.3,1,1945-05-28
S-3655,Diana,Jessica,Mejia,Jr.,182.3,0,1948-10-22
S-3656,Caitlin,Nicholas,Patel,Jr.,163.5,1,1940-06-11
S-3657,William,David,Ponce,MD,176.1,1,1941-12-30
S-3658,Amanda,Kristin,Sutton,DVM,161.0,0,1944-03-31
S-3659,Jon,Shaun,Sanders,MD,162.7,0,1943-01-27
S-3660,Donald,Dustin,Jones,Jr.,174.4,0,1944-04-17
S-3661,Don,John,Myers,Jr.,169.8,1,1943-12-22
S-3662,Gloria,Kathryn,Woods,MD,158.3,0,1948-09-13
S-3663,Robert,Thomas,Manning,Jr.,169.4,1,1948-09-29
S-3664,Kristen,Isaac,Barrett,MD,175.5,1,1948-07-18
S-3665,Curtis,Raymond,Hull,PhD,168.3,0,1946-10-24
S-3666,Emily,Christopher,Smith,DVM,176.0,0,1949-03-30
S-3667,Ronald,Denise,Wyatt,PhD,172.1,0,1942-10-17
S-3668,Mason,Gregory,Clark,PhD,168.4,0,1944-11-21
S-3669,Lydia,Lisa,Schultz,DDS,176.8,1,1943-08-06
S-3670,Danny,Lisa,Garcia,MD,179.7,0,1949-08-02
S-3671,Lauren,William,Clark,MD,172.3,0,1949-04-26
S-3672,Jessica,Charles,Page,MD,185.9,1,1942-09-07
S-3673,Richard,Melanie,Brown,III,167.9,0,1948-10-07
S-3674,Michelle,Carmen,Farley,MD,179.3,1,1941-10-24
S-3675,Tim,Ruth,Flores,DDS,190.1,1,1946-09-19
S-3676,Amy,Ricky,Smith,PhD,183.3,1,1948-11-06
S-3677,Lori,Yolanda,Barton,DDS,175.7,1,1940-03-10
S-3678,Amanda,Megan,Miller,DDS,183.8,0,1947-09-21
S-3679,Reginald,Jessica,Franklin,DDS,172.1,0,1946-06-29
S-3680,Benjamin,Karl,Acevedo,MD,182.1,0,1945-08-14
S-3681,Karen,Kathleen,Barrett,Jr.,180.2,1,1941-01-08
S-3682,Sherry,Harry,Jones,DDS,178.9,1,1943-07-19
S-3683,Patrick,Kellie,Owens,DDS,186.4,0,1941-09-17
S-3684,Nancy,Sarah,Gilbert,MD,181.6,1,1941-10-13
S-3685,Michael,Bryan,Williams,MD,161.9,0,1946-01-09
S-3686,Nicole,Mary,Harris,Jr.,157.4,0,1948-09-30
S-3687,Robert,Steven,Wolfe,DVM,188.3,0,1941-09-09
S-3688,Ashley,Tina,Martinez,DDS,178.0,1,1942-07-09
S-3689,John,Anthony,Jones,V,171.5,1,1943-04-24
S-3690,Ryan,Chad,Farmer,Jr.,162.2,1,1947-03-02
S-3691,Steven,Christine,Dixon,Jr.,162.6,1,1941-01-18
S-3692,Paul,Amanda,Hubbard,MD,177.2,0,1944-01-02
S-3693,Justin,Holly,Bailey,DVM,170.6,1,1940-05-24
S-3694,Steven,Dennis,Morris,DVM,174.8,1,1943-01-11
S-3695,Robert,Mary,Baker,DVM,192.6,0,1945-08-28
S-3696,Michael,Jacqueline,Cobb,PhD,173.0,0,1943-11-26
S-3697,William,Michael,Jones,DVM,181.7,0,1948-11-26
S-3698,Scott,Chelsea,Stewart,MD,176.0,0,1945-01-23
S-3699,Robin,Patricia,Price,MD,180.6,0,1942-07-26
S-3700,Jennifer,Diana,Brown,MD,161.6,1,1946-01-13
S-3701,Pam,David,Dixon,II,176.3,1,1943-01-04
S-3702,Sandra,Holly,Coffey,MD,171.4,1,1946-08-12
S-3703,Jonathan,Karen,Castro,Jr.,155.3,0,1945-08-10
S-3704,Joanna,Jamie,Maldonado,MD,180.3,1,1949-01-09
S-3705,Caroline,Matthew,Walker,MD,172.7,0,1941-10-25
S-3706,Tammy,Marissa,Williams,MD,167.7,0,1946-01-09
S-3707,Cynthia,Victor,Aguilar,PhD,168.4,1,1946-09-03
S-3708,Jessica,Laura,Mitchell,Jr.,182.5,0,1943-12-29
S-3709,Patricia,Donald,Ryan,MD,171.6,1,1949-01-28
S-3710,Jessica,Gary,Romero,MD,170.1,1,1946-09-06
S-3711,Steven,Mary,Chen,III,179.2,1,1947-06-01
S-3712,Jason,Heidi,Oliver,MD,169.5,1,1944-07-01
S-3713,Michael,Kimberly,Moore,DDS,170.8,1,1943-05-12
S-3714,Sherri,Benjamin,Chambers,MD,169.2,1,1940-08-17
S-3715,Stacy,Natasha,Lewis,Jr.,180.3,1,1946-11-25
S-3716,Erika,Adam,Martinez,Jr.,174.0,0,1948-05-15
S-3717,Corey,Carolyn,Bowen,MD,168.8,1,1941-08-02
S-3718,Devin,Anna,Howell,MD,190.1,0,1946-10-24
S-3719,Catherine,Joseph,Lucas,MD,180.1,0,1948-06-09
S-3720,Donna,Kenneth,Rodriguez,DDS,177.4,0,1940-07-26
S-3721,Katrina,Rebecca,Carrillo,DVM,180.7,0,1944-05-03
S-3722,Joseph,Evan,Bartlett,Jr.,181.4,0,1941-05-02
S-3723,Austin,Amanda,Ford,DDS,173.3,1,1948-11-15
S-3724,Tara,Amy,Morgan,DVM,186.6,0,1942-06-15
S-3725,Jessica,William,Harrison,DVM,187.3,1,1946-03-05
S-3726,Mark,Jennifer,Adams,DDS,179.7,0,1942-03-24
S-3727,Brandon,Ronald,Diaz,DDS,178.0,0,1947-02-18
S-3728,Juan,Andrew,Lee,DVM,165.1,1,1947-01-10
S-3729,Mandy,Gina,Conley,DVM,185.8,0,1941-10-13
S-3730,Charles,Grant,Clay,DDS,158.6,1,1945-04-27
S-3731,Gail,Jeanette,Weiss,DDS,174.9,0,1941-07-06
S-3732,Mark,Amy,Barry,MD,156.8,1,1946-10-05
S-3733,Samantha,Crystal,Adams,MD,174.8,0,1945-01-10
S-3734,Courtney,Linda,Murphy,MD,180.3,0,1940-07-26
S-3735,Amber,Gabriel,Simmons,Jr.,164.4,1,1948-11-07
S-3736,Wanda,Crystal,Kelly,DDS,183.4,0,1944-07-01
S-3737,Beth,Debra,Morris,MD,184.0,0,1949-01-23
S-3738,John,Joshua,Nelson,PhD,171.2,1,1943-01-11
S-3739,Nicole,James,Larson,III,176.6,0,1944-12-27
S-3740,Christopher,Melissa,Duffy,II,187.2,0,1946-02-10
S-3741,Monica,Carrie,Hamilton,Jr.,184.9,0,1942-02-23
S-3742,John,William,Martin,MD,184.5,1,1942-08-05
S-3743,Cheryl,Jacqueline,Woodard,MD,167.1,1,1943-06-23
S-3744,Colton,Michael,Wise,Jr.,187.6,0,1947-11-23
S-3745,Julie,Ryan,Howard,III,170.7,1,1943-10-19
S-3746,Rachel,Cheryl,Castro,Jr.,173.3,0,1947-01-01
S-3747,Kim,Margaret,Johnson,DDS,158.9,1,1942-07-18
S-3748,Bonnie,Jacob,Harper,Jr.,165.8,1,1945-09-30
S-3749,Samantha,Lisa,Pratt,II,175.7,0,1947-01-28
S-3750,Joel,Sandra,Davila,MD,178.4,0,1945-07-29
S-3751,Ruben,Harry,King,DDS,172.8,0,1941-01-18
S-3752,Annette,Christina,Dawson,V,160.2,0,1949-10-11
S-3753,William,Corey,Taylor,DDS,172.9,1,1941-08-06
S-3754,Barbara,David,Munoz,Jr.,194.1,1,1943-08-18
S-3755,Mariah,Kaitlyn,Holder,MD,176.1,1,1942-01-24
S-3756,Stephanie,Matthew,Fitzpatrick,III,176.9,0,1942-03-05
S-3757,Jessica,Gregory,Richardson,MD,174.2,0,1947-08-17
S-3758,Maria,Kelly,Edwards,MD,173.5,0,1946-12-23
S-3759,William,Michael,Kennedy,DDS,176.7,1,1942-05-30
S-3760,George,Scott,Weber,DVM,176.8,0,1940-05-17
S-3761,Brent,Patrick,Mendoza,DDS,178.1,0,1940-10-24
S-3762,Albert,Amanda,Robinson,II,158.6,0,1944-02-05
S-3763,Mark,Jonathan,Burgess,MD,177.1,0,1947-09-16
S-3764,Darrell,Rebekah,Mendoza,Jr.,176.7,0,1943-11-14
S-3765,Brenda,David,Hanna,Jr.,176.8,1,1946-03-22
S-3766,Rhonda,Tiffany,Rodriguez,Jr.,173.2,1,1949-10-06
S-3767,Jasmin,Elizabeth,Melton,DVM,182.6,1,1943-04-01
S-3768,Christopher,Joseph,Byrd,DDS,173.1,0,1946-03-05
S-3769,Teresa,Philip,George,IV,167.8,1,1948-04-05
S-3770,Catherine,Devon,Chen,DDS,174.2,0,1949-04-15
S-3771,Lauren,Heather,Villanueva,DDS,183.9,1,1949-03-24
S-3772,Eric,Alex,Thompson,Jr.,173.1,0,1946-01-12
S-3773,Ashley,Mark,Morales,Jr.,172.0,1,1949-11-21
S-3774,Matthew,Jeffrey,Castillo,MD,173.4,0,1944-02-04
S-3775,Patricia,Trevor,Mann,DVM,1.746,1,1946-05-05
S-3776,Maurice,Richard,Beck,II,159.9,1,1943-05-28
S-3777,Holly,Javier,Chambers,MD,181.5,0,1949-07-27
S-3778,Vickie,Jessica,Michael,Jr.,177.9,0,1944-03-30
S-3779,Karen,David,Kane,DDS,177.8,1,1948-10-18
S-3780,Jamie,Samuel,Farmer,Jr.,179.1,0,1942-07-17
S-3781,Zachary,Eric,Martin,DDS,162.3,0,1943-06-08
S-3782,Michael,Keith,Johnson,PhD,174.7,0,1945-11-08
S-3783,Tiffany,George,Brown,DVM,179.4,1,1944-09-04
S-3784,Kelly,Anthony,Harris,Jr.,183.4,1,1945-12-25
S-3785,Kristin,Karen,Coleman,MD,166.1,0,1948-03-06
S-3786,Timothy,Joseph,Johnson,IV,160.4,1,1947-12-09
S-3787,Donna,Deborah,Silva,DVM,165.1,0,1940-07-10
S-3788,Kristen,Jennifer,Brewer,DVM,179.0,0,1946-09-02
S-3789,Jennifer,Theresa,Flores,DDS,171.0,0,1948-09-18
S-3790,John,Matthew,Dean,Jr.,181.7,1,1949-03-17
S-3791,Michelle,Sarah,Barton,DDS,181.3,1,1947-09-10
S-3792,April,Bryan,Johnson,MD,186.0,1,1945-02-28
S-3793,Carol,Tammy,White,MD,155.1,1,1946-08-01
S-3794,Julie,Karen,Meyers,III,181.6,1,1949-07-10
S-3795,Alicia,Kimberly,Miller,MD,192.5,1,1940-07-09
S-3796,Aaron,Kevin,Garcia,MD,169.8,0,1949-10-21
S-3797,Kristin,Ana,Frazier,DDS,173.8,0,1945-07-05
S-3798,Matthew,Pamela,Miller,Jr.,177.8,0,1941-06-27
S-3799,Ashley,William,Harris,DDS,182.9,1,1940-07-01
S-3800,Ashley,Deborah,Atkinson,DDS,176.9,1,1946-05-14
S-3801,Robert,Heather,Wade,MD,174.2,1,1941-06-02
S-3802,Shari,Jose,Burns,MD,179.3,0,1945-06-09
S-3803,Savannah,Brenda,Santiago,MD,173.4,1,1945-06-21
S-3804,Jamie,Kenneth,Carr,MD,186.8,0,1940-07-07
S-3805,James,Rebecca,Blackwell,II,165.6,0,1941-04-22
S-3806,Ruben,Michael,Knight,MD,184.1,1,1942-06-09
S-3807,Joseph,Robert,Gonzales,Jr.,171.2,0,1940-08-21
S-3808,Brandon,Joshua,Gibson,Jr.,184.9,0,1941-12-10
S-3809,Gregory,Maria,Green,DDS,168.8,1,1946-01-05
S-3810,John,Daniel,Wolf,Jr.,183.0,0,1943-03-24
S-3811,Travis,James,Williamson,Jr.,174.9,1,1948-10-26
S-3812,Lisa,Joe,Edwards,II,181.3,0,1949-11-20
S-3813,Jonathan,Danielle,Bowers,IV,188.7,0,1942-03-29
S-3814,Shane,Jessica,Harvey,Jr.,181.3,1,1944-06-29
S-3815,Patricia,Tyler,Allen,MD,171.9,0,1945-08-02
S-3816,Julia,Jenny,Brewer,MD,172.8,0,1945-07-22
S-3817,Christopher,Tanya,Robles,DDS,166.9,1,1942-05-11
S-3818,Bruce,Katrina,Wood,DVM,188.3,0,1941-07-27
S-3819,Cynthia,Jordan,Andrews,DDS,190.9,0,1946-02-28
S-3820,Cynthia,Justin,Johnson,MD,177.7,0,1949-11-26
S-3821,Stephanie,Barbara,Farrell,PhD,184.6,1,1945-02-21
S-3822,Sarah,Charles,Perez,DDS,188.5,0,1944-06-13
S-3823,Kevin,Arthur,Jacobs,MD,169.0,0,1945-04-04
S-3824,Shawna,Ashley,Cooper,DVM,170.6,0,1945-05-28
S-3825,Mitchell,Victoria,Thompson,DVM,173.8,1,1945-09-07
S-3826,Michael,Alfred,Olsen,PhD,180.2,1,1949-12-25
S-3827,Susan,Ashlee,Morales,DDS,177.2,0,1944-08-03
S-3828,Barbara,Connie,Fuller,IV,169.4,0,1941-12-28
S-3829,Samantha,Julie,Baker,DVM,181.9,0,1941-10-13
S-3830,Kimberly,Joshua,Chan,MD,181.9,1,1944-03-18
S-3831,Christopher,Steven,Benson,MD,168.2,1,1949-05-19
S-3832,Michelle,Sean,Lara,MD,178.4,0,1946-02-12
S-3833,Eric,Jeffrey,Howe,II,168.1,1,1943-01-28
S-3834,Sean,Anthony,Parks,PhD,166.4,0,1949-01-16
S-3835,Christopher,Anne,Chen,PhD,183.6,0,1944-04-13
S-3836,Robert,Brenda,Williams,PhD,156.1,0,1946-02-01
S-3837,Lauren,Cynthia,Becker,Jr.,182.3,0,1943-07-17
S-3838,Natalie,Sandra,Fowler,MD,174.7,1,1940-05-14
S-3839,Alec,Lisa,Stevens,Jr.,172.1,0,1949-01-06
S-3840,Alexandra,Kathryn,Diaz,MD,172.2,0,1945-10-17
S-3841,Raymond,Lauren,Hendrix,Jr.,191.2,1,1943-12-08
